,,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,low rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,high rung,WFT,WFT,WFT,WFT,WFT,WFT,WFT,WFT,WFT,WFT,WFT,WFT
HH101 (SP),BeH,5.542,5.542,4.152,5.648,5.648,4.362,5.496,5.496,4.062,5.613,5.613,4.098,5.359,5.359,4.125,5.748,5.748,3.983,5.617,5.617,4.088,5.665,5.665,4.588,5.539,5.539,3.959,5.687,5.687,4.294,5.665,5.665,3.969,5.924,5.924,4.333,5.736,5.736,4.362,5.629,5.629,4.135,5.546,5.546,3.944,5.689,5.689,4.119,5.607,5.607,4.018,5.714,5.714,4.29,5.689,5.689,4.229,5.632,5.632,4.124,5.755,5.755,4.395,5.39244768,5.39244768,3.86412157,5.41508828,5.41508828,3.93028826,5.3879628,5.3879628,3.84043605,5.46887839,5.46887839,3.89245872,5.45227758,5.45227758,3.87153616,5.43997972,5.43997972,3.80578223,5.48570313,5.48570313,3.89484326,5.43075483,5.43075483,3.789449,5.49810453,5.49810453,3.91982106,5.45227082,5.45227082,3.82850485,5.49203924,5.49203924,3.99803781,5.32553445,5.32553445,3.68090377,5.34923416,5.34923416,3.66683218,5.36284469,5.36284469,3.67298162,5.3543706,5.3543706,3.66654311,5.47480818,5.47480818,3.82833194,5.4603409,5.4603409,3.80554822,5.44364081,5.44364081,3.83681565,5.49404003,5.49404003,3.92407574,5.47174017,5.47174017,3.83082812,5.45276159,5.45276159,3.81203076,5.53210888,5.53210888,3.94148784,5.49245124,5.49245124,3.87313516,5.5450701,5.54507009,3.96431197,5.4050969,5.4050969,3.84795894,5.41158306,5.41158306,3.87999347,5.52194914,5.52194914,3.91335679,5.50997048,5.50997048,3.890131,5.31518122,5.31518122,3.76082264,5.41499752,5.41499752,3.92313002,5.50392177,5.50392177,3.92409012,5.49303317,5.49303317,3.87061804,5.37674281,5.37674281,3.78785243,5.310288274217999,5.310288272110999,3.755286286712,5.363538081571,5.363538081570999,3.823882474491,5.3320581032300005,5.332058103229999,3.805970831396,5.350564667209002,5.350564669530001,3.7806560547509993,5.275461851510001,5.2754618504840005,3.689148464475,5.311212355967,5.311212355728999,3.736788369543,5.320787448388001,5.320787449069001,3.731178059265,5.467044002446001,5.467044003472001,3.85629724652,5.434,5.434,3.727,5.433,5.433,3.769,5.397,5.397,3.815,5.395,5.395,3.825
HH101 (SP),CH2-t,2.331,2.436,2.203,2.528,2.545,2.356,2.255,2.396,2.15,2.281,2.39,2.163,2.232,2.366,2.095,2.126,2.294,2.03,2.238,2.371,2.112,2.337,2.435,2.207,2.13,2.309,2.04,2.443,2.491,2.29,2.198,2.306,2.074,2.515,2.539,2.341,2.477,2.509,2.316,2.265,2.388,2.149,2.102,2.291,2.018,2.267,2.383,2.149,2.156,2.327,2.061,2.367,2.443,2.225,2.291,2.403,2.167,2.199,2.365,2.117,2.351,2.443,2.222,2.15571407,2.3358304,2.06176586,2.20681558,2.3680641,2.10429835,2.14123285,2.32585198,2.048592,2.14660203,2.32649041,2.05127864,2.12724919,2.31213964,2.03493788,2.08458893,2.28484589,2.00211265,2.12378448,2.30876846,2.03643327,2.08143519,2.28281434,1.99876856,2.13808538,2.31733007,2.04845601,2.09140229,2.28906873,2.00852202,2.15394478,2.33402911,2.06007626,2.06603965,2.27686335,1.99017614,2.04181928,2.26359182,1.97100025,2.03899809,2.26114533,1.96878348,2.03382749,2.25819,1.9645487,2.06564226,2.27192921,1.99443581,2.06489318,2.27132734,1.98944707,2.07375673,2.27775051,1.9926026,2.12876471,2.31143505,2.04016677,2.06010391,2.26811066,1.98933571,2.05173542,2.26241199,1.97727094,2.08111096,2.2878593,2.00229076,2.06111432,2.27541275,1.98467191,2.09107583,2.29370981,2.01066062,2.12569886,2.31740275,2.0410176,2.14752486,2.33269597,2.0618652,2.14182265,2.32345186,2.0529162,2.11908653,2.30847044,2.03442689,2.06180984,2.29099658,1.9911111,2.19240075,2.36106363,2.09337226,2.13884751,2.31807228,2.04779664,2.13963878,2.32275486,2.04944848,2.01383893,2.25249133,1.94537093,2.058411341084,2.288514935474,1.988259613239,2.041902621734,2.2770160180809995,1.9724762764380008,2.006772984815,2.261075268757,1.9455033011560003,1.989490704317,2.247881758802999,1.9306899180810004,2.011797555729,2.262670526775,1.950932529663001,2.020011101392,2.2675238773219992,1.9565144633760003,2.013231027632,2.261890588231,1.9500029054080008,2.094613447358,2.3072720978309995,2.0166049885620003,1.955,2.21,1.893,2.106,2.29,2.013,2.081,2.281,2.0,2.106,2.301,2.023
HH101 (SP),CH2F,2.414,2.664,2.437,2.644,2.828,2.567,2.338,2.62,2.399,2.391,2.612,2.413,2.319,2.561,2.387,2.299,2.613,2.368,2.287,2.565,2.359,2.393,2.602,2.416,2.202,2.493,2.303,2.577,2.785,2.526,2.305,2.565,2.36,2.634,2.741,2.507,2.616,2.806,2.546,2.356,2.616,2.398,2.171,2.463,2.282,2.365,2.633,2.412,2.232,2.523,2.332,2.477,2.736,2.479,2.387,2.666,2.428,2.329,2.616,2.396,2.453,2.668,2.454,2.26088921,2.57424863,2.34959259,2.31253474,2.61769981,2.38347067,2.25358304,2.56913991,2.34413395,2.27157741,2.575295,2.3534382,2.25450731,2.56340181,2.34070462,2.19336931,2.51289795,2.30164408,2.21914036,2.5262562,2.31811045,2.19431982,2.5152712,2.30227945,2.23079364,2.53342002,2.32545406,2.19536731,2.5122909,2.30289083,2.28145357,2.59794368,2.36667254,2.17197786,2.50842704,2.29347483,2.15570258,2.49798738,2.28502386,2.15394178,2.49618341,2.28362662,2.14767408,2.4918022,2.27966062,2.15708385,2.4741638,2.27898671,2.16670052,2.48468813,2.28334237,2.18222198,2.49464185,2.29201876,2.22411018,2.52439126,2.32004347,2.15252034,2.46754657,2.2750263,2.15652287,2.47037283,2.27442985,2.1741643,2.50260511,2.29791353,2.16425974,2.49630752,2.28953564,2.18081002,2.50701971,2.30272062,2.22879998,2.54272558,2.32869992,2.24949024,2.5626717,2.34460151,2.26032341,2.5691883,2.34714576,2.23733116,2.55468909,2.33113203,2.18891943,2.55434699,2.31571469,2.29237414,2.59716218,2.37082499,2.23298811,2.53479425,2.32746634,2.26895814,2.59504801,2.35847944,2.18214402,2.53353773,2.30065103,2.184541041685,2.5513260849900004,2.312984184257,2.205217196506,2.544948082901,2.317551425202,2.1838498638,2.541673420874,2.307628239626,2.181393245733,2.5366516068679994,2.302874217383,2.150756836659,2.538455872513001,2.294425087036,2.178339726416,2.551275061535,2.30867308562,2.181257951494,2.5499733759710006,2.308412505073,2.252183936836,2.585057163979,2.34819381551,2.012,2.306,2.182,2.234,2.552,2.323,2.186,2.497,2.286,2.233,2.55,2.32
HH101 (SP),CH3,2.453,2.453,2.541,2.552,2.552,2.746,2.42,2.42,2.454,2.395,2.395,2.479,2.426,2.425,2.483,2.314,2.314,2.322,2.399,2.399,2.436,2.46,2.459,2.58,2.339,2.339,2.323,2.508,2.508,2.654,2.353,2.353,2.414,2.54,2.54,2.815,2.525,2.525,2.688,2.414,2.414,2.464,2.323,2.323,2.294,2.412,2.412,2.442,2.359,2.359,2.338,2.463,2.463,2.559,2.426,2.426,2.481,2.378,2.378,2.359,2.467,2.467,2.573,2.37189947,2.37182441,2.38267679,2.3994539,2.39937851,2.43031486,2.36572902,2.36565423,2.37580695,2.37247895,2.37240446,2.38931621,2.35755145,2.35747687,2.36631207,2.3280611,2.32798636,2.3069305,2.34462853,2.34455073,2.3287053,2.32796673,2.32789205,2.3094426,2.35151606,2.35144104,2.339915,2.32997302,2.3298982,2.30743284,2.3751246,2.37504619,2.37912529,2.32551627,2.32544085,2.29533915,2.31475164,2.31467669,2.26704803,2.31335627,2.31328167,2.26423905,2.31030959,2.31023475,2.25903229,2.31249709,2.31242295,2.2585434,2.31505034,2.3149759,2.27614081,2.32009621,2.32002141,2.29560328,2.34683678,2.34676178,2.33393416,2.30906488,2.30899076,2.25473799,2.30679104,2.3067166,2.26733148,2.32390857,2.32382814,2.27862513,2.31609341,2.31601374,2.27181935,2.32828209,2.32820141,2.28477047,2.35754982,2.35747521,2.34732922,2.37046571,2.37039106,2.36173434,2.36866364,2.36859248,2.36980192,2.35264309,2.35257086,2.34249627,2.33371131,2.33363277,2.29234307,2.39247856,2.39240384,2.41373054,2.35083753,2.35076,2.34025298,2.36528331,2.36520839,2.36721034,2.31082254,2.31074352,2.27092631,2.331000978865,2.3309196802879995,2.287919928345,2.3377501155429994,2.33767036909,2.310068622483,2.3243897848229995,2.3243099985500004,2.279519397328999,2.3205233099479994,2.320444631569,2.277114864648,2.310440461381,2.3103591764080003,2.2477983272579998,2.3235164924809992,2.3234361102409995,2.27511079863,2.323135537345,2.323055592777,2.278338162251,2.364214588167,2.3641358068230005,2.3557046391249994,2.258,2.258,2.183,2.349,2.349,2.375,2.319,2.319,2.31,2.341,2.341,2.341
HH101 (SP),FCO,3.389,2.501,2.105,3.56,2.659,2.224,3.352,2.461,2.086,3.33,2.479,2.082,3.294,2.477,2.041,3.325,2.449,2.035,3.277,2.374,2.018,3.325,2.462,2.077,3.205,2.352,1.981,3.51,2.62,2.184,3.273,2.455,2.012,3.451,2.589,2.146,3.531,2.646,2.204,3.332,2.464,2.068,3.169,2.326,1.962,3.352,2.474,2.073,3.234,2.378,2.001,3.465,2.573,2.135,3.392,2.508,2.089,3.351,2.48,2.066,3.401,2.538,2.15,3.34274614,2.41609855,2.03851622,3.38313243,2.45395812,2.06871536,3.3458705,2.41419082,2.03589871,3.35314805,2.43043141,2.04594398,3.34226584,2.41660686,2.03403378,3.26852135,2.36807491,1.99331125,3.26228676,2.37663234,2.00192844,3.27312272,2.37405506,1.99630942,3.26463087,2.38380755,2.0073812,3.26246007,2.36482136,1.99203164,3.3694156,2.43802,2.05026824,3.27902418,2.37242728,1.99643941,3.26236432,2.36346483,1.98659368,3.2571684,2.36334751,1.98518553,3.25244468,2.35879719,1.9814389,3.19589089,2.3241541,1.97291757,3.22343874,2.33713002,1.97724707,3.2510593,2.34900707,1.98462988,3.25821251,2.37616952,2.00355123,3.19145768,2.31874958,1.97013476,3.21527718,2.32460015,1.97150055,3.23902388,2.35293503,1.97959883,3.24507023,2.34846508,1.97678677,3.23910846,2.35755394,1.98253101,3.29827396,2.38748447,2.0241824,3.31368647,2.40355639,2.04095781,3.3267417,2.41501002,2.03927653,3.313025,2.39384935,2.02461545,3.36706881,2.40538803,2.02904645,3.35827717,2.43776042,2.05697534,3.26957386,2.39137159,2.00974983,3.37999124,2.45261816,2.0682945,3.36067709,2.38766325,2.01837256,3.3637547326050004,2.401826806762,2.0265758153020004,3.361708937332,2.401547176997,2.0330992061420003,3.3854491432700007,2.398720715417,2.034906425088,3.3763609176250005,2.392606582558,2.0289425578820004,3.370732786349001,2.3903507749520005,2.0171654630680003,3.389651267316001,2.407105327342,2.032182995248,3.388059803028,2.4070349972300003,2.031633741936,3.409733747754,2.4499332079280003,2.0699353054400005,3.013,2.191,1.862,3.12,2.474,2.045,3.271,2.354,1.987,3.32,2.404,2.027
HH101 (SP),FH-OH,1.989,1.693,2.502,2.139,1.83,4.0,1.966,1.68,2.405,1.948,1.677,2.38,1.882,1.612,2.28,1.978,1.674,2.544,1.895,1.618,2.267,1.931,1.658,2.318,1.847,1.562,2.236,2.098,1.792,3.695,1.921,1.637,2.461,2.005,1.709,2.817,2.118,1.811,3.832,1.948,1.655,2.413,1.822,1.539,2.195,1.993,1.698,2.598,1.892,1.602,2.301,2.066,1.754,3.067,2.003,1.696,2.577,1.969,1.672,2.596,1.995,1.713,2.422,1.91237716,1.62451532,2.30759875,1.94741023,1.65572131,2.36625158,1.90984968,1.62281339,2.30030711,1.92011669,1.63046252,2.31535113,1.91000805,1.62052703,2.30533438,1.86083907,1.5786071,2.2363808,1.87122812,1.58549273,2.2634129,1.86356134,1.58198416,2.23740722,1.87751756,1.59084925,2.27583034,1.85974456,1.57663989,2.23832404,1.94433304,1.64532694,2.36188457,1.85974032,1.58387413,2.2171397,1.85134594,1.57677435,2.20941978,1.85029372,1.57574093,2.20773393,1.84675427,1.57234567,2.20297566,1.83766813,1.56371856,2.20688508,1.84130705,1.56437499,2.208697,1.85205908,1.56635623,2.22752846,1.8737188,1.58584834,2.27005067,1.83460413,1.55980597,2.20259054,1.83503538,1.55587229,2.20012939,1.85837292,1.56775245,2.24239482,1.8512198,1.56464274,2.22460825,1.8630684,1.57103943,2.2519589,1.89279779,1.61215992,2.27403751,1.9127088,1.63235602,2.30363086,1.91215515,1.62795119,2.30791387,1.89539541,1.61272525,2.28832782,1.88767533,1.59750886,2.15949174,1.93106728,1.64087569,2.34184332,1.88006663,1.59260001,2.27589644,1.94509115,1.66224214,2.336546,1.8862591,1.59195575,2.22690842,1.886227543045,1.5963899808409996,2.1559494448940004,1.8954807314620004,1.6007671558089998,2.152809144865,1.894007546646,1.5969722887919997,2.124568014216,1.8883208306300003,1.5936759967899998,2.1188175428300005,1.8732522587700005,1.5843636940829997,2.1096588014390005,1.890158188145,1.598211964658,2.1308913004270003,1.8906249817880003,1.598827889285,2.1308013824910006,1.914990314297,1.6253469141899997,2.1574491858110005,1.704,1.427,1.994,1.894,1.619,2.269,1.846,1.567,2.22,1.886,1.602,2.28
HH101 (SP),H2CN,2.341,2.879,3.825,2.418,3.019,3.985,2.323,2.836,3.777,2.291,2.836,3.794,2.286,2.822,3.738,2.238,2.782,3.738,2.269,2.788,3.72,2.322,2.875,3.791,2.247,2.736,3.659,2.375,2.969,3.925,2.212,2.792,3.715,2.348,2.965,3.9,2.39,2.99,3.949,2.306,2.832,3.767,2.235,2.715,3.636,2.311,2.856,3.78,2.271,2.773,3.682,2.346,2.912,3.865,2.318,2.859,3.802,2.272,2.832,3.771,2.361,2.888,3.827,2.28858939,2.79646581,3.70538637,2.30905259,2.83168677,3.74925827,2.28526044,2.79040991,3.69442708,2.29154669,2.79768609,3.70000045,2.27337291,2.78023429,3.6790168,2.2495665,2.74199921,3.64518393,2.25610864,2.75566794,3.67001269,2.25221736,2.74332802,3.6482493,2.26048207,2.76224855,3.68018471,2.24846602,2.74237889,3.64722771,2.28169537,2.80583517,3.70971745,2.26277911,2.74756023,3.64062285,2.24878979,2.735399,3.62701342,2.24855179,2.7340022,3.62745516,2.24564809,2.73034165,3.62378752,2.23014712,2.71000961,3.62580834,2.23688737,2.7193919,3.62552245,2.23710056,2.72693859,3.62668657,2.25505282,2.75446813,3.66860091,2.22606805,2.70451293,3.6182194,2.22707656,2.7066201,3.60932041,2.24073307,2.7335001,3.64685572,2.23848318,2.72787527,3.63322023,2.24323921,2.73726671,3.65391484,2.27869138,2.77152375,3.6821572,2.28821153,2.78587592,3.70305333,2.2876187,2.78847851,3.69535115,2.2693479,2.76913811,3.67213319,2.27039659,2.78546166,3.69335878,2.3038917,2.81864574,3.73689114,2.26158805,2.76329572,3.68213954,2.30278974,2.80042563,3.70727852,2.23950211,2.75319599,3.63318367,2.267205027189,2.7809618945199994,3.687932962284001,2.263663379531,2.777546340808,3.666097943399,2.257256262339,2.771625243802,3.650573036477,2.250372470119,2.7681385934509994,3.643580133347,2.255122575548,2.768495686902,3.667963152436,2.264678125795,2.782267030817,3.674477912916,2.262625272724,2.781772555773,3.670770009226,2.30276508739,2.8208836788890004,3.724736417621,2.222,2.65,3.543,2.299,2.773,3.84,2.234,2.735,3.618,2.262,2.773,3.657
HH101 (SP),H2O-Li,32.862,28.403,42.436,31.18,26.745,41.651,34.562,30.107,41.894,40.315,33.466,42.627,32.356,28.782,42.15,39.905,34.578,31.732,39.341,34.799,26.563,30.612,26.799,43.458,37.531,32.705,38.174,33.964,29.054,40.597,40.304,35.061,35.883,29.543,26.364,35.137,33.136,28.455,39.923,35.518,30.786,39.913,37.711,32.953,37.932,35.795,30.571,46.513,36.402,31.567,44.705,34.89,30.006,37.088,35.524,30.677,37.145,34.111,29.597,35.84,33.088,29.689,40.584,35.99683491,31.3580885,43.71734061,34.97853196,30.39039564,43.97983677,36.64528806,31.94516134,43.58451963,38.13041823,33.2162964,42.80997305,38.24100262,33.3530956,40.55038798,38.67694648,33.72235286,40.07264516,37.53933346,32.6786916,39.60485512,38.90395595,33.92292732,40.30550961,37.23937285,32.39641216,39.55641709,38.373845,33.45108316,39.83278842,36.82963661,31.95375553,41.94774122,39.40494964,34.47284586,41.31304038,39.75672131,34.73135009,41.73864501,39.89441041,34.88715016,41.21219978,39.87094898,34.86659241,41.21864956,39.95584128,34.87204199,34.92174869,39.79748856,34.73448641,36.89725064,38.64775303,33.78182088,38.5590425,37.38685554,32.5648954,39.08561143,40.03490395,34.97476449,34.43010803,39.98699944,34.97971499,35.71827075,37.7356212,32.88612497,37.82327684,38.34664433,33.45593056,38.72292067,37.53225747,32.68999506,37.56571455,37.10968095,32.42708289,41.46462843,36.70147366,32.05521265,41.30702752,38.88007962,33.76111106,42.29144655,38.75139219,33.58662443,43.02227612,36.3498098,31.86382724,45.04171149,34.91239998,30.36607927,43.41088473,37.20178804,32.43208977,37.97442617,39.63662123,34.50006704,38.55223764,39.3555874,34.53305242,40.80769341,36.43999555364899,31.94983308111301,44.923345895822,37.85108675298,33.199406836215005,44.94202849032101,38.000207457745,33.445787362638,45.48046286855401,38.929616142425,34.20989938687901,45.621473981238005,37.12206794939,32.623899541984,45.436870871643,37.816431696651,33.24695317177402,45.692591255180005,38.339199438985005,33.68783284222401,45.709059338184,38.903016342961,34.187751734921,46.244038707867,41.7,37.1,32.9,39.527,34.427,41.9,38.827,33.754,42.227,38.527,33.527,43.727
HH101 (SP),HCHS,4.033,4.812,6.877,4.114,5.014,6.999,4.0,4.714,6.824,3.978,4.754,6.903,3.958,4.666,6.788,3.834,4.617,6.708,3.948,4.652,6.752,3.987,4.645,6.776,3.912,4.575,6.729,4.026,4.889,6.884,3.761,4.577,6.669,3.94,4.77,6.832,4.047,4.92,6.909,3.97,4.713,6.791,3.904,4.543,6.724,3.956,4.766,6.794,3.939,4.652,6.75,3.986,4.822,6.835,3.962,4.751,6.797,3.873,4.666,6.754,4.068,4.796,6.882,3.9464264,4.65660307,6.69319748,3.9685704,4.70719576,6.73707787,3.93750432,4.64780524,6.65984531,3.94430507,4.66383379,6.65995395,3.90898656,4.62446678,6.6187901,4.13102208,4.65408012,7.9058365,3.89786423,4.57463368,6.67765358,4.13919474,4.65928503,7.9526079,3.90422307,4.58559258,6.69356109,3.88518869,4.55446289,6.63027564,3.91455656,4.66729974,6.65799518,4.11896779,4.64756194,7.93538357,4.06932677,4.60272516,7.81688138,4.06299594,4.59975837,7.77977729,4.05843264,4.59362202,7.77670869,3.85930622,4.47391804,6.65715975,3.87083207,4.50515464,6.62553514,3.87474712,4.54218099,6.61459964,3.89913775,4.57986683,6.68315161,3.85588644,4.46985499,6.65284932,3.8618686,4.49503399,6.61494253,3.87404823,4.54283757,6.65973879,3.86919557,4.53378052,6.6194067,3.87759514,4.54967808,6.67291201,3.93777506,4.60318971,6.69369775,3.94551344,4.61335137,6.71992427,3.92990616,4.62181631,6.65329572,3.89616545,4.58158295,6.60113537,3.90123226,4.59228095,6.64347018,3.97138286,4.69268928,6.748001,3.90550226,4.58812009,6.70029871,3.95764471,4.6481445,6.67604994,3.83547276,4.53976677,6.51616904,3.8920061683620006,4.577828732846001,6.629790868555,3.886252240505999,4.594399464236999,6.584338875794002,3.866620763518,4.576316744657,6.534748640130999,3.84946120874,4.555674488475001,6.507529972281,3.8643708335999993,4.5394389969310005,6.579050048477001,3.876282172075,4.571391806620001,6.574789415495,3.871030037107,4.568614617181002,6.562537676662,3.947371868616,4.650369798755001,6.664184069699,3.882,4.478,6.569,4.227,4.726,8.288,3.879,4.524,6.696,3.891,4.571,6.673
HH101 (SP),HCO,2.754,2.995,2.0,2.947,3.099,2.085,2.68,2.968,1.987,2.713,2.988,1.979,2.638,2.964,1.956,2.668,2.909,1.916,2.598,2.935,1.94,2.717,3.017,1.995,2.583,2.91,1.906,2.902,3.065,2.051,2.72,2.918,1.909,2.931,3.089,2.035,2.928,3.085,2.066,2.709,2.972,1.97,2.554,2.899,1.893,2.757,3.044,1.978,2.63,2.978,1.927,2.826,3.031,2.008,2.75,2.993,1.977,2.741,3.0,1.955,2.743,3.027,2.04,2.6589437,2.88592412,1.94068561,2.7013881,2.92427365,1.96497325,2.6552047,2.86610308,1.93571021,2.6683645,2.8939207,1.94513921,2.65447057,2.88122082,1.93285183,2.59689046,2.8581432,1.90357221,2.61055388,2.89780469,1.91615277,2.59754324,2.85113534,1.90370824,2.61739575,2.90741419,1.92121934,2.59704439,2.86890178,1.90492234,2.68547437,2.91691009,1.94569538,2.58108391,2.89694722,1.91031738,2.56800291,2.89768227,1.90069131,2.56550829,2.90362552,1.90012706,2.56050407,2.90046626,1.89700635,2.53465259,2.87249126,1.89634318,2.5570315,2.85885792,1.89582508,2.58459199,2.85916217,1.89838482,2.61101946,2.90469162,1.918175,2.53026074,2.87070293,1.89405827,2.54726049,2.85083172,1.89045098,2.58256286,2.88410939,1.89586983,2.5774145,2.86263189,1.89118517,2.58618486,2.89172582,1.89866372,2.61194513,2.87886073,1.93291713,2.62196915,2.90225713,1.94748506,2.64262932,2.88902629,1.94176352,2.62345681,2.85393492,1.92608693,2.64972184,2.90112348,1.93094682,2.68068236,2.92055671,1.95777712,2.6235302,2.91648446,1.92254558,2.65245241,2.89726564,1.9580397,2.64371936,2.8931087,1.9186123,2.645363921686,2.8977537704930008,1.928854961278,2.655226566304,2.9148261856380007,1.937410225053,2.657898963326,2.9050197239080005,1.935023152074,2.652737830846,2.9002583785010003,1.931049374559,2.635540061838,2.882105788485,1.9186159723080003,2.65918429855,2.9024909008760003,1.932040110907,2.6605654254120004,2.9048908279720007,1.932182205988,2.6946719966799995,2.953053020838001,1.969518732278,2.46,2.936,1.842,2.497,2.911,1.931,2.591,2.902,1.905,2.633,2.892,1.93
HH101 (SP),HCP,4.631,4.631,7.116,4.726,4.726,7.216,4.579,4.579,7.063,4.566,4.566,7.081,4.54,4.54,7.046,4.496,4.496,6.959,4.511,4.511,6.987,4.625,4.625,7.097,4.492,4.492,6.969,4.62,4.62,7.102,4.335,4.335,6.776,4.526,4.526,7.037,4.646,4.646,7.128,4.559,4.559,7.032,4.483,4.483,6.961,4.535,4.535,7.005,4.523,4.523,6.99,4.584,4.584,7.075,4.557,4.557,7.044,4.434,4.434,6.961,4.658,4.658,7.133,4.50969912,4.50969912,6.94510096,4.53759838,4.53759838,6.98394354,4.49717446,4.49717446,6.91951116,4.50977529,4.50977529,6.92698949,4.46959881,4.46959881,6.88829841,4.67178048,4.67182236,8.69577731,4.46413562,4.46413562,6.92067895,4.67364286,4.67369384,8.18202365,4.47389711,4.47389711,6.93603209,4.44254678,4.44254678,6.87905881,4.48300418,4.48300418,6.92362766,4.63946791,4.63944822,8.13510602,4.58935087,4.58934474,8.0919921,4.58493092,4.58494267,8.07320961,4.57921149,4.57922866,8.06574917,4.41055607,4.41055607,6.88128029,4.42181968,4.42181968,6.86436511,4.43590727,4.43590727,6.87503813,4.47084627,4.47084627,6.93334576,4.40819259,4.40819259,6.88034306,4.41531981,4.41531981,6.86103267,4.44189882,4.44189882,6.90610348,4.42764294,4.42764294,6.86958848,4.44900019,4.44900019,6.91952348,4.49361427,4.49361427,6.93642176,4.50121788,4.50121788,6.95655952,4.48563835,4.48563835,6.90487346,4.44320999,4.44320999,6.85609333,4.43660447,4.43660447,6.87662753,4.54240608,4.54240608,6.99465384,4.47813685,4.47813685,6.94375562,4.50987152,4.50987152,6.92574227,4.37138224,4.37138224,6.78895431,4.423994678400999,4.423994678400999,6.861524150666001,4.429286499774999,4.429286499774999,6.85442594943,4.398693248600001,4.398693248600001,6.811284443129,4.375583346531999,4.375583346531999,6.782567719857999,4.381705050696,4.381705050696,6.807638826409,4.399607422836,4.399607422836,6.817159725150001,4.394304062998001,4.394304062998001,6.808705898176,4.484667738182,4.484667738182,6.900979327609,4.531,4.531,6.969,4.731,4.731,8.446,4.425,4.425,6.908,4.438,4.438,6.898
HH101 (SP),HO2,1.803,2.776,1.506,1.943,2.87,1.588,1.77,2.747,1.498,1.787,2.704,1.486,1.709,2.745,1.452,1.827,2.728,1.472,1.698,2.737,1.457,1.727,2.703,1.478,1.672,2.646,1.42,1.908,2.83,1.56,1.769,2.728,1.446,1.826,2.794,1.504,1.924,2.843,1.573,1.766,2.738,1.481,1.649,2.612,1.406,1.804,2.71,1.492,1.71,2.651,1.441,1.874,2.823,1.535,1.815,2.784,1.502,1.792,2.686,1.472,1.801,2.775,1.526,1.73926435,2.81521834,1.47949638,1.77294597,2.82207589,1.49641986,1.73683619,2.82674815,1.48215211,1.74597464,2.81766347,1.48829129,1.73701995,2.79953497,1.47889145,1.69241626,2.75002551,1.44768671,1.7003176,2.70742963,1.44255174,1.69501109,2.76011471,1.45317381,1.70530185,2.70071117,1.4444724,1.69111826,2.73523777,1.44281384,1.76676093,2.78837883,1.48760614,1.68835923,2.75826999,1.45322696,1.68186413,2.7472062,1.44659049,1.68126415,2.74335605,1.4459053,1.67762629,2.73835049,1.44303338,1.65912927,2.63847506,1.42194884,1.66906967,2.69224621,1.43148379,1.6816484,2.69053977,1.43601407,1.70018172,2.68553423,1.4418795,1.65548746,2.62522982,1.41977475,1.66157163,2.65440069,1.42589519,1.68630814,2.69438161,1.42926724,1.68182584,2.72070526,1.43381782,1.68957431,2.68774436,1.42964444,1.71369428,2.76798059,1.46835434,1.72845333,2.76209751,1.47707242,1.73546629,2.81092551,1.48096011,1.7210631,2.80863477,1.47093512,1.7447552,2.71219578,1.47388767,1.75632691,2.80045077,1.48702984,1.7092802,2.70526697,1.44635533,1.75951101,2.86011051,1.50540718,1.73636181,2.69069934,1.47293854,1.742750595434,2.7099899548990005,1.472738295447,1.7408738146779998,2.704847816776001,1.48188594929,1.7467740260749998,2.705047638543,1.4890467486769998,1.741385724832,2.693960474762,1.48499080684,1.7391522643830002,2.701114679276,1.470596410026,1.7527374571619998,2.7109918586760005,1.4844533024359998,1.752205397376,2.708124423704,1.484773559254,1.7708867699109998,2.7364511434300005,1.504981310206,1.549,2.361,1.338,1.726,2.774,1.503,1.693,2.65,1.447,1.738,2.702,1.477
